"","","","","","","","","","","","","","","","GOOGLE — Landing Page","","","","","","","","","","",""
"","","Obs.","","","","","","","","","","","","","Invest.
(R$)","","","","","","","","","","",""
"","11/08/2026","","R$ 0,00","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 39,11","9","R$ 4,35","","","R$ 0,00","R$ 39,11","0","R$ 0,00","","","","","",""
"","12/08/2026","","R$ 0,00","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 38,77","12","R$ 3,23","","","R$ 0,00","R$ 38,77","0","R$ 0,00","","","","","",""
"","13/08/2026","","R$ 0,00","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 43,57","7","R$ 6,22","","","R$ 0,00","R$ 43,57","0","R$ 0,00","","","","","",""
"","14/08/2026","","R$ 0,00","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 41,07","14","R$ 2,93","","","R$ 0,00","R$ 41,07","0","R$ 0,00","","","","","",""
"","15/08/2026","","R$ 0,00","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 35,81","13","R$ 2,75","","","R$ 0,00","R$ 35,81","0","R$ 0,00","","","","","",""
"","16/08/2026","","R$ 0,00","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 26,91","10","R$ 2,69","","","R$ 0,00","R$ 26,91","0","R$ 0,00","","","","","",""
"","17/08/2026","","R$ 0,00","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 32,93","3","R$ 10,98","","","R$ 0,00","R$ 32,93","0","R$ 0,00","","","","","",""
"","18/08/2026","","","","R$ 0,00","","","R$ 0,00","","","R$ 0,00","R$ 43,74","10","R$ 4,37","","","R$ 0,00","R$ 43,74","0","R$ 0,00","","","","","",""
"","19/08/2026","","","","R$ 0,00","","","R$ 0,00","","","R$ 0,00","R$ 41,07","7","R$ 5,87","","","R$ 0,00","R$ 41,07","0","R$ 0,00","","","","","",""
"","20/08/2026","","","","R$ 0,00","","","R$ 0,00","","","R$ 0,00","R$ 41,25","5","R$ 8,25","","","R$ 0,00","R$ 41,25","0","R$ 0,00","","","","","",""
"","21/08/2026","","","","R$ 0,00","","","R$ 0,00","","","R$ 0,00","R$ 23,59","2","R$ 11,80","","","R$ 0,00","R$ 23,59","0","R$ 0,00","","","","","",""
"","22/08/2026","","","","R$ 0,00","","","R$ 0,00","","","R$ 0,00","R$ 39,52","5","R$ 7,90","","","R$ 0,00","R$ 39,52","0","R$ 0,00","","","","","",""
"","23/08/2026","","","","R$ 0,00","","","R$ 0,00","","","R$ 0,00","R$ 32,53","6","R$ 5,42","","","R$ 0,00","R$ 32,53","0","R$ 0,00","","","","","",""
"","24/08/2026","","","","R$ 0,00","","","R$ 0,00","","","R$ 0,00","R$ 51,02","9","R$ 5,67","","","R$ 0,00","R$ 51,02","0","R$ 0,00","","","","","",""
"","25/08/2026","","","","R$ 0,00","","","R$ 0,00","","","R$ 0,00","R$ 51,36","6","R$ 8,56","","","R$ 0,00","R$ 51,36","0","R$ 0,00","","","","","",""
"","26/08/2026","","","","R$ 0,00","","","R$ 0,00","","","R$ 0,00","R$ 35,40","7","R$ 5,06","","","R$ 0,00","R$ 35,40","0","R$ 0,00","","","","","",""
"","27/08/2026","","","","R$ 0,00","","","R$ 0,00","","","R$ 0,00","R$ 36,40","5","R$ 7,28","","","R$ 0,00","R$ 36,40","0","R$ 0,00","","","","","",""
"","28/08/2026","","","","R$ 0,00","","","R$ 0,00","","","R$ 0,00","R$ 29,34","8","R$ 3,67","","","R$ 0,00","R$ 29,34","0","R$ 0,00","","","","","",""
"","29/08/2026","","","","R$ 0,00","","","R$ 0,00","","","R$ 0,00","R$ 54,48","12","R$ 4,54","","","R$ 0,00","R$ 54,48","0","R$ 0,00","","","","","",""
"","30/08/2026","","","","R$ 0,00","","","R$ 0,00","","","R$ 0,00","R$ 50,39","19","R$ 2,65","","","R$ 0,00","R$ 50,39","0","R$ 0,00","","","","","",""
"","31/08/2026","","","","R$ 0,00","","","R$ 0,00","","","R$ 0,00","R$ 78,02","8","R$ 9,75","","","R$ 0,00","R$ 78,02","0","R$ 0,00","","","","","",""
"","","","R$ 0,00","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 992,78","213","R$ 4,66","R$ 0,00","0","R$ 0,00","R$ 992,78","0","R$ 0,00","","","","","",""
